time(s),intensity,nformants,F1(Hz),B1(Hz),F2(Hz),B2(Hz),F3(Hz),B3(Hz),F4(Hz),B4(Hz),Pitch
0.025033,0.018,4,342.862,29.570,2035.224,191.809,2406.376,716.830,4035.533,135.103,171.6592711789982
0.031283,0.018,4,359.339,48.363,2116.066,236.471,2456.850,516.420,4172.012,282.179,182.13731556265967
0.037533,0.018,4,388.369,39.860,2063.124,361.169,2641.623,313.513,4286.941,329.746,192.4584351947678
0.043783,0.018,4,384.211,39.029,1999.397,337.071,2700.935,222.775,4470.194,424.114,192.4584351947678
0.050033,0.018,4,377.738,46.068,2102.254,445.725,2705.674,460.942,4539.085,426.266,192.78897623457428
0.056283,0.018,4,373.638,49.762,2167.700,430.901,2760.578,693.648,4536.689,608.644,195.30558052720093
0.062533,0.018,3,377.144,85.844,2254.045,263.381,3687.825,618.186,--undefined--,--undefined--,195.30558052720093
0.068783,0.018,3,388.747,156.187,2261.344,314.784,3742.920,596.626,--undefined--,--undefined--,197.3278364964396
0.075033,0.013,4,383.359,149.081,2198.125,430.695,2950.458,1293.178,4223.335,925.668,197.3278364964396
0.081283,0.013,4,378.583,127.782,2039.969,253.356,3285.733,877.299,4370.154,1391.861,198.86281761029383
0.087533,0.013,4,376.813,98.947,1990.441,276.529,3127.669,822.300,4195.307,955.451,199.68161092569738
0.093783,0.013,4,368.495,103.074,1926.664,339.924,3113.116,785.644,4064.804,913.222,199.68161092569738
0.100033,0.013,4,358.177,196.348,1851.596,292.521,3335.371,442.869,4509.311,1928.861,200.06390202877353
0.106283,0.013,4,347.592,208.097,1815.911,212.719,3086.213,588.785,4384.278,926.600,201.46645831466213
0.112533,0.009,4,325.198,280.604,1894.962,259.065,3162.228,561.129,4584.426,1201.144,201.46645831466213
0.118783,0.009,3,297.788,429.270,2018.554,369.491,3256.390,343.721,--undefined--,--undefined--,201.276962424114
0.125033,0.017,3,1550.827,521.163,2464.277,1384.422,3366.980,687.205,--undefined--,--undefined--,201.276962424114
0.131283,0.017,3,1502.063,343.344,2736.768,673.363,3388.409,1112.161,--undefined--,--undefined--,201.3570334356018
0.137533,0.017,3,1565.725,433.310,2696.824,495.699,3896.768,1358.128,--undefined--,--undefined--,200.8252938139113
0.143783,0.017,3,1653.384,595.818,2501.377,836.007,3881.813,1206.223,--undefined--,--undefined--,200.8252938139113
0.150033,0.017,3,1739.303,492.820,2946.718,611.307,4449.362,1026.466,--undefined--,--undefined--,227.45815977076074
0.156283,0.017,3,1552.952,375.642,2922.558,402.127,4429.049,836.905,--undefined--,--undefined--,244.89507618290418
0.162533,0.017,3,1467.859,407.941,2826.034,670.848,4431.407,1575.959,--undefined--,--undefined--,244.89507618290418
0.168783,0.017,3,1332.246,673.368,2359.452,1392.455,3805.348,827.165,--undefined--,--undefined--,264.34461674149605
0.175033,0.012,3,1470.527,736.864,2861.371,823.841,4353.285,729.609,--undefined--,--undefined--,264.34461674149605
0.181283,0.013,4,298.049,295.319,1642.875,694.707,2894.892,720.229,4393.839,1077.881,277.16092891585384
0.187533,0.015,4,306.492,221.174,1413.240,461.761,2761.068,395.130,4384.348,539.987,294.0567456318491
0.193783,0.015,4,323.809,200.281,1300.773,465.115,2805.911,259.210,4498.796,922.270,294.0567456318491
0.200033,0.015,4,334.799,228.399,1205.271,404.775,2848.984,212.852,4197.399,939.233,310.9643825361837
0.206283,0.017,4,344.848,247.569,1108.358,313.268,2902.703,206.183,4110.552,934.436,328.06693150958904
0.212533,0.018,4,362.544,204.055,1156.329,381.989,2942.375,362.641,4270.786,1399.194,328.06693150958904
0.218783,0.024,4,362.337,107.008,1298.941,551.384,3042.103,333.991,4404.289,1630.853,342.5754505434725
0.225033,0.024,3,374.717,97.324,1268.735,568.974,3226.210,376.223,--undefined--,--undefined--,342.5754505434725
0.231283,0.024,3,403.414,132.907,1322.351,559.775,3335.288,325.887,--undefined--,--undefined--,353.9815445022127
0.237533,0.024,3,429.447,170.006,1211.858,776.369,3292.937,262.272,--undefined--,--undefined--,358.5322955791635
0.243783,0.024,3,482.873,237.214,970.501,1415.777,3325.572,347.870,--undefined--,--undefined--,358.5322955791635
0.250033,0.024,3,490.182,261.650,1030.453,1163.861,3356.367,305.157,--undefined--,--undefined--,353.3291906234248
0.256283,0.024,3,487.254,293.889,1064.722,855.024,3402.576,381.289,--undefined--,--undefined--,341.2251368093676
0.262533,0.024,4,482.148,315.898,1018.132,720.218,3472.048,526.103,3932.075,3518.716,341.2251368093676
0.268783,0.022,4,460.951,422.897,963.034,583.611,3002.076,1133.856,3863.039,600.845,319.7292457420066
0.275033,0.021,4,422.330,509.262,975.109,526.512,2976.056,949.527,3959.468,452.928,319.7292457420066
0.281283,0.017,4,471.787,546.694,1058.016,1198.294,3279.898,2822.201,3851.109,600.780,297.743481435787
0.287533,0.013,3,418.993,570.337,1669.644,896.317,3796.924,359.526,--undefined--,--undefined--,272.2724695253679
0.293783,0.012,3,1176.606,404.382,2438.840,1353.078,3908.994,629.337,--undefined--,--undefined--,272.2724695253679
0.300033,0.005,3,1245.861,581.215,2469.924,932.197,3802.873,693.704,--undefined--,--undefined--,237.40666482073533
0.306283,0.003,3,1226.685,844.399,2180.053,682.673,3833.993,580.013,--undefined--,--undefined--,216.06604690645466
0.312533,0.003,3,1254.544,977.252,2291.228,710.417,3854.240,900.806,--undefined--,--undefined--,216.06604690645466
0.318783,0.003,3,1369.174,1016.185,2228.910,610.778,3678.405,1048.709,--undefined--,--undefined--,201.37667486041724
0.325033,0.008,3,1471.276,1011.604,2217.141,902.108,3678.155,737.841,--undefined--,--undefined--,201.37667486041724
0.331283,0.008,4,301.926,776.467,1572.497,682.717,2652.189,1571.322,3771.320,813.576,197.82685350608054
0.337533,0.008,4,383.096,968.279,1602.394,2732.424,1985.420,1228.220,3743.191,599.444,194.69476147715505
0.343783,0.010,4,427.255,457.559,1859.019,1036.123,2911.658,4506.504,3581.315,1032.230,194.69476147715505
0.350033,0.013,4,424.774,367.115,1480.172,1033.936,3174.354,1979.358,3622.808,1510.208,193.892174127061
0.356283,0.013,4,385.791,165.849,1706.731,1199.648,2693.260,1552.625,3919.265,1077.445,196.7695879121188
0.362533,0.013,4,390.352,146.530,1799.506,1540.004,2320.993,2349.219,3685.814,624.116,196.7695879121188
0.368783,0.013,4,380.157,180.771,1220.622,580.457,2904.228,895.194,3955.027,642.373,199.2297557087806
0.375033,0.025,4,370.874,342.121,1123.686,340.031,2937.809,526.249,4201.571,778.943,199.2297557087806
0.381283,0.031,4,386.157,352.304,1314.198,646.766,3102.227,469.004,4295.930,1293.981,199.0134801309288
0.387533,0.046,4,353.586,461.554,1480.929,782.669,3092.819,492.492,4247.265,1089.389,195.6226197291398
0.393783,0.169,4,126.861,938.616,1536.278,702.696,3066.311,417.508,4203.832,792.577,195.6226197291398
0.400033,0.169,3,1457.697,580.599,3118.359,607.656,3867.263,1238.182,--undefined--,--undefined--,188.54651093636542
0.406283,0.169,3,1560.234,596.766,2961.363,477.350,3775.808,888.499,--undefined--,--undefined--,187.3109020108035
0.412533,0.169,3,1657.015,463.810,2908.274,370.202,3741.941,656.014,--undefined--,--undefined--,187.3109020108035
0.418783,0.169,3,1673.292,564.332,3019.321,463.369,3707.306,1039.790,--undefined--,--undefined--,--undefined--
0.425033,0.169,3,2016.029,723.010,3055.692,504.049,3835.364,1012.554,--undefined--,--undefined--,--undefined--
0.431283,0.169,3,2016.315,418.215,3063.507,458.967,3831.383,630.693,--undefined--,--undefined--,--undefined--
0.437533,0.169,3,1946.726,534.419,3253.257,671.737,3707.031,1047.758,--undefined--,--undefined--,--undefined--
0.443783,0.135,3,2156.675,829.603,2999.187,496.152,3726.998,705.363,--undefined--,--undefined--,--undefined--
0.450033,0.135,3,1990.516,437.242,2995.332,333.640,3760.632,406.831,--undefined--,--undefined--,--undefined--
0.456283,0.135,3,2028.153,331.792,2895.508,616.271,3754.620,445.671,--undefined--,--undefined--,172.0573773228284
0.462533,0.099,3,2275.266,474.767,2755.178,2749.665,3841.437,688.953,--undefined--,--undefined--,172.0573773228284
0.468783,0.099,4,154.704,701.337,2287.250,368.485,3380.313,943.537,4064.267,605.912,174.21360056525933
0.475033,0.082,4,319.978,298.146,2197.376,333.191,3124.536,488.006,3973.731,314.574,174.21360056525933
0.481283,0.029,4,343.166,220.292,2128.133,317.821,3134.606,405.681,3911.624,660.001,176.09173725743256
0.487533,0.029,4,344.254,223.563,2053.772,220.814,3155.400,324.146,3812.523,700.189,175.80343711320188
0.493783,0.040,4,368.258,275.794,1977.692,229.951,3235.167,544.935,3781.825,730.843,175.80343711320188
0.500033,0.113,4,428.427,506.373,1921.158,239.336,3253.703,453.052,4804.587,2760.495,171.9495235177512
0.506283,0.113,3,554.451,686.158,1773.016,549.032,3271.949,546.338,--undefined--,--undefined--,166.4999463498846
0.512533,0.113,4,643.758,784.078,1494.544,677.354,3014.780,802.876,4216.781,1098.993,166.4999463498846
0.518783,0.113,4,737.630,484.701,1458.513,353.009,3032.362,635.740,4008.078,797.214,159.53404334513093
0.525033,0.113,4,834.219,369.679,1418.328,349.351,3164.141,674.093,3850.158,1153.406,159.53404334513093
0.531283,0.113,4,847.347,740.666,1200.007,385.378,3239.246,640.877,3785.125,1082.023,154.05019045093434
0.537533,0.113,4,662.333,853.127,1171.404,202.911,3090.159,234.731,3988.374,850.356,151.1860633035745
0.543783,0.113,4,455.002,1387.553,1095.869,142.370,3209.667,483.592,3824.519,776.628,151.1860633035745
0.550033,0.103,4,518.572,1463.948,1048.508,135.472,3385.930,393.984,4143.000,2163.261,151.02598506077393
0.556283,0.060,4,605.803,930.598,1005.999,149.164,3256.378,388.599,4177.321,1650.787,154.42231042129418
0.562533,0.060,4,596.996,713.924,1006.613,187.318,3281.001,290.487,4003.784,1330.542,154.42231042129418
0.568783,0.060,4,595.014,671.956,996.973,170.420,3390.399,314.638,4207.163,2000.254,154.97212869883631
0.575033,0.051,4,580.959,679.872,990.335,184.276,3388.257,226.226,4105.402,1720.310,154.97212869883631
0.581283,0.051,3,825.460,3625.516,935.340,165.414,3363.248,143.082,--undefined--,--undefined--,155.73457983253317
0.587533,0.051,3,367.492,1531.581,951.521,174.206,3400.426,183.807,--undefined--,--undefined--,158.37582448638668
0.593783,0.051,3,960.633,168.774,1263.751,1881.383,3456.972,131.652,--undefined--,--undefined--,158.37582448638668
0.600033,0.051,3,982.070,167.233,1145.400,2167.082,3481.758,172.281,--undefined--,--undefined--,161.33807922506946
0.606283,0.051,3,1004.907,161.559,1085.075,2228.293,3442.851,246.694,--undefined--,--undefined--,163.71635013319994
0.612533,0.051,3,452.170,685.471,1045.746,118.603,3304.570,236.361,--undefined--,--undefined--,163.71635013319994
0.618783,0.051,4,390.834,616.769,1073.021,137.867,3506.452,322.360,4608.875,1564.186,166.8747367850695
0.625033,0.041,4,364.661,459.414,1161.282,178.177,3520.191,289.712,4413.429,1018.754,166.8747367850695
0.631283,0.021,4,306.206,356.698,1283.013,365.732,3405.744,232.071,4389.589,699.687,167.81804595504138
0.637533,0.014,4,335.129,305.294,1756.955,898.320,3214.680,905.055,4258.363,509.497,167.8797808943907
0.643783,0.013,4,356.574,341.638,2036.573,637.736,3042.217,1163.757,4349.714,482.715,167.8797808943907
0.650033,0.006,4,413.138,344.596,1812.321,1958.295,3052.880,1277.407,4446.522,773.863,173.0996282650922
0.656283,0.002,4,434.868,920.093,827.811,1106.947,3172.892,1252.182,4355.488,547.218,176.2842305736595
0.662533,0.0005,4,384.689,543.283,1039.007,715.470,3175.775,923.191,4271.414,732.823,176.2842305736595
0.668783,0.077,3,445.457,411.309,1047.894,1187.599,3139.404,507.808,--undefined--,--undefined--,--undefined--
0.675033,0.077,4,428.954,267.037,2464.530,1524.853,3364.337,1646.254,4234.295,737.976,--undefined--
0.681283,0.077,4,822.107,1044.033,2296.605,1401.086,3220.616,918.586,4213.754,338.251,--undefined--
0.687533,0.077,4,1033.149,756.017,2519.876,1350.278,3269.035,1051.040,4283.966,422.315,--undefined--
0.693783,0.077,4,1063.899,753.896,2365.653,1623.630,3259.913,913.052,4483.084,479.442,--undefined--
0.700033,0.077,4,589.557,1279.419,1858.216,1189.266,3391.099,1481.787,4537.328,510.839,262.15851550086376
0.706283,0.077,4,354.949,972.636,1344.657,915.211,3111.414,847.986,4287.356,448.533,260.50691647166127
0.712533,0.077,4,428.106,263.607,1354.945,233.076,3257.807,302.200,4195.138,284.900,260.50691647166127
0.718783,0.024,4,445.881,177.009,1283.829,128.861,3294.470,184.292,4215.885,277.916,261.85336852329993
0.725033,0.024,4,460.042,203.182,1242.178,153.203,3283.707,154.083,4082.513,303.554,261.85336852329993
0.731283,0.024,4,473.393,268.814,1172.121,280.413,3319.031,199.535,3968.164,292.053,263.4536701903775
0.737533,0.024,4,480.477,504.188,1099.220,348.209,3410.932,494.840,3780.685,341.315,265.6182197433356
0.743783,0.021,4,416.080,535.173,1086.689,263.388,3512.268,191.961,3783.225,533.529,265.6182197433356
0.750033,0.018,4,398.125,455.897,1103.332,225.231,3553.025,149.162,3759.083,538.034,269.9030346138987
0.756283,0.012,4,384.157,436.739,1164.838,246.884,3544.486,635.621,3719.282,173.162,273.2131186479035
0.762533,0.012,4,329.893,417.561,1187.859,228.539,3486.023,535.099,3787.558,209.146,273.2131186479035
0.768783,0.012,4,300.233,306.632,1198.531,158.141,3432.396,198.798,3916.715,219.587,276.0123500604767
0.775033,0.012,4,296.963,270.130,1262.831,191.030,3397.366,155.718,3933.952,315.048,276.0123500604767
0.781283,0.012,4,304.094,208.964,1405.328,233.627,3329.523,127.709,4090.297,208.816,276.117943099282
0.787533,0.012,4,298.898,178.499,1434.784,293.885,3304.353,138.835,4089.999,81.656,265.5500359328873
0.793783,0.012,4,290.071,118.345,1559.066,513.473,3359.294,291.047,4140.713,168.940,265.5500359328873
0.800033,0.012,4,282.454,61.960,1850.404,365.264,3388.168,503.144,4195.996,535.076,243.47927807137972
0.806283,0.009,4,287.145,86.580,1904.407,349.584,3614.750,2008.340,4042.964,688.618,229.7710151362185
0.812533,0.006,3,301.459,95.453,1983.102,473.113,3666.071,715.725,--undefined--,--undefined--,229.7710151362185
0.818783,0.002,3,351.230,112.754,1878.976,986.145,3297.544,760.836,--undefined--,--undefined--,200.70739460104707
0.825033,0.0007,3,348.232,127.693,2131.519,1232.013,3325.920,1182.477,--undefined--,--undefined--,200.70739460104707
0.831283,0.037,3,310.268,105.985,2302.726,984.480,3501.309,1108.031,--undefined--,--undefined--,197.67539086060526
0.837533,0.037,3,337.177,99.627,2473.123,684.796,3646.052,350.458,--undefined--,--undefined--,--undefined--
0.843783,0.037,3,1381.975,1970.697,2775.884,794.914,3688.897,176.198,--undefined--,--undefined--,--undefined--
0.850033,0.037,4,1195.166,416.961,2622.695,546.817,3647.245,144.745,4022.427,1711.844,--undefined--
0.856283,0.037,3,1076.135,903.102,2862.567,806.576,3672.986,157.244,--undefined--,--undefined--,--undefined--
0.862533,0.037,3,195.708,1750.805,2901.439,809.786,3779.247,193.144,--undefined--,--undefined--,--undefined--
0.868783,0.037,3,1669.839,2697.336,2928.039,302.827,3883.936,187.835,--undefined--,--undefined--,--undefined--
0.875033,0.037,3,1943.019,1160.646,2956.736,191.943,3880.335,154.131,--undefined--,--undefined--,--undefined--
0.881283,0.037,3,1931.515,883.555,2902.403,202.205,3830.720,234.065,--undefined--,--undefined--,--undefined--
0.887533,0.037,3,1536.744,2127.668,2827.416,134.305,3899.457,485.178,--undefined--,--undefined--,191.67431404023105
0.893783,0.037,4,261.960,383.585,2797.395,116.348,2848.425,1427.900,4086.810,409.559,191.67431404023105
0.900033,0.015,4,291.490,318.600,2716.165,216.985,2864.444,1327.089,4036.089,611.654,185.8233452340059
0.906283,0.012,4,311.490,249.030,2431.779,379.586,3055.494,740.958,4259.940,839.424,182.34773113770873
0.912533,0.012,4,310.735,260.976,2359.664,333.107,3266.974,909.842,4240.596,1020.030,182.34773113770873
0.918783,0.012,4,279.874,420.965,2156.548,203.233,3098.527,658.020,4112.154,578.681,172.69049296605246
0.925033,0.009,4,104.534,626.344,2140.726,263.267,3030.502,727.192,4056.220,482.495,172.69049296605246
0.931283,0.009,4,96.943,620.439,2249.558,568.325,3085.359,1243.615,4038.602,622.652,157.83439293789382
0.937533,0.009,4,234.220,795.494,2148.404,3932.431,2615.055,994.127,4000.180,788.163,--undefined--
0.943783,0.004,4,445.617,326.042,1871.333,1279.432,3093.309,2560.959,3974.072,961.874,--undefined--
0.950033,0.0003,3,480.634,399.532,1637.621,1144.432,3403.295,954.272,--undefined--,--undefined--,--undefined--
0.956283,0.0002,3,564.162,474.951,1974.135,933.791,3234.602,717.717,--undefined--,--undefined--,--undefined--
0.962533,0.00005,3,460.105,238.243,2017.332,1017.633,3272.150,724.929,--undefined--,--undefined--,--undefined--
0.968783,0.002,3,425.922,255.807,1786.713,1032.753,3246.484,737.380,--undefined--,--undefined--,--undefined--
0.975033,0.011,3,443.574,529.804,1928.819,1376.814,3407.891,682.575,--undefined--,--undefined--,--undefined--
0.981283,0.011,3,434.332,166.808,1936.329,832.657,3444.344,688.591,--undefined--,--undefined--,--undefined--
0.987533,0.025,4,608.527,1342.837,1748.242,1127.721,3162.277,934.890,4376.455,1648.312,--undefined--
0.993783,0.037,4,887.894,1247.336,1886.091,742.280,3159.371,630.414,4325.146,1401.539,--undefined--
1.000033,0.052,4,620.360,618.396,1939.927,455.600,3111.525,471.523,4257.672,843.292,--undefined--
1.006283,0.079,4,595.148,289.589,1679.963,783.099,2821.900,191.183,4072.745,360.392,190.07906905433265
1.012533,0.079,4,658.480,211.344,1543.517,622.898,2785.549,165.936,4097.570,192.877,190.07906905433265
1.018783,0.079,4,728.252,191.331,1598.856,597.401,2781.496,358.578,4084.350,107.325,191.63632394806345
1.025033,0.079,4,770.789,166.120,1737.961,516.098,2840.421,440.853,4092.509,138.846,191.63632394806345
1.031283,0.079,4,788.635,227.280,1682.258,635.816,2891.171,322.469,4134.903,182.344,194.83145504020388
1.037533,0.079,4,766.367,213.967,1751.400,512.780,2944.192,481.398,4169.522,136.032,205.40370039902743
1.043783,0.079,4,715.484,174.820,1809.786,288.074,2893.373,265.692,4213.820,94.503,205.40370039902743
1.050033,0.079,4,691.686,163.285,1788.046,246.166,2879.076,285.978,4231.508,198.054,218.30150558959653
1.056283,0.069,4,751.337,130.014,1752.480,198.182,2852.090,274.730,4245.649,227.803,227.15580358583017
1.062533,0.069,4,764.238,113.453,1774.494,189.711,2862.740,231.957,4247.378,138.770,227.15580358583017
1.068783,0.069,4,722.592,148.931,1766.314,197.107,2901.696,231.501,4264.027,118.405,234.33696154899226
1.075033,0.069,4,652.775,223.482,1767.940,209.289,2871.044,245.921,4260.475,126.709,234.33696154899226
1.081283,0.062,4,591.291,339.331,1745.544,269.060,2876.191,225.938,4249.323,207.321,236.29832670869538
1.087533,0.053,4,435.988,714.418,1701.257,486.724,2938.450,188.811,4210.541,350.968,236.66831182404985
1.093783,0.031,4,507.410,212.827,1833.083,720.953,2940.819,216.919,4218.654,416.778,236.66831182404985
1.100033,0.031,4,519.957,182.887,1751.384,732.154,2952.314,715.365,4089.304,863.176,240.6180167114716
1.106283,0.0006,4,539.990,293.667,1551.041,772.027,2855.853,857.067,3979.847,714.913,238.94337663653192
1.112533,0.0002,4,496.169,132.045,1522.921,510.213,2794.422,552.668,4138.159,417.817,238.94337663653192
1.118783,0.0001,4,482.529,135.629,1397.778,440.361,2785.412,529.246,4199.726,365.002,238.52811565789528
1.125033,0.0003,4,490.838,125.683,1443.226,372.343,2793.667,542.224,4211.433,381.778,238.52811565789528
1.131283,0.009,4,476.191,58.103,1504.336,314.190,2820.713,548.062,4336.346,606.645,238.70587105995472
1.137533,0.020,4,502.045,103.958,1496.018,456.460,3145.278,698.224,4413.334,1133.218,--undefined--
1.143783,0.022,4,765.347,753.069,1303.600,979.637,2993.165,408.845,4583.718,1241.892,--undefined--
1.150033,0.043,4,942.214,518.444,1511.178,847.603,2941.605,359.312,4304.111,553.137,--undefined--
1.156283,0.043,4,872.086,349.419,1794.571,319.170,2900.093,187.010,4266.909,45.516,--undefined--
1.162533,0.043,4,730.153,319.944,1784.677,438.278,2926.530,149.137,4275.982,39.259,--undefined--
1.168783,0.103,4,712.630,300.594,1666.803,517.644,2938.150,244.757,4193.300,81.643,250.84758792130825
1.175033,0.103,4,699.487,252.869,1699.758,297.634,2929.200,271.992,4134.886,64.536,250.84758792130825
1.181283,0.103,4,793.675,211.569,1751.409,319.233,2838.475,390.689,4196.263,190.077,250.69793767568635
1.187533,0.103,4,840.659,185.014,1808.735,243.568,2864.214,453.179,4259.752,454.703,246.52418870358187
1.193783,0.103,4,830.262,194.722,1793.886,360.109,2929.823,456.590,4230.075,295.849,246.52418870358187
1.200033,0.103,4,821.865,196.041,1862.278,609.031,2823.067,521.841,4217.783,158.854,239.1210255867911
1.206283,0.103,4,775.204,175.914,2021.773,346.674,2914.418,780.896,4185.634,331.578,231.8283634101354
1.212533,0.103,4,737.716,184.307,2037.560,303.074,2987.868,593.453,4173.094,830.670,231.8283634101354
1.218783,0.079,4,700.847,161.472,2022.389,204.353,2890.489,264.164,4195.763,470.714,220.24819700917274
1.225033,0.079,4,633.469,185.161,2053.728,219.695,2898.069,255.516,4200.196,654.418,220.24819700917274
1.231283,0.069,4,500.083,198.777,2078.550,252.432,2951.430,195.273,4296.782,1085.285,213.39123679906396
1.237533,0.036,4,412.115,180.115,2066.134,249.245,2973.658,213.264,4286.140,933.537,205.60283794705597
1.243783,0.036,4,400.998,263.642,2086.416,246.589,3050.291,344.674,4349.479,972.155,205.60283794705597
1.250033,0.036,4,395.672,280.830,2097.777,361.305,3440.130,456.224,4473.169,1102.457,162.9792510753329
1.256283,0.015,4,432.634,419.258,1676.378,3324.306,3275.185,560.407,4325.327,831.823,160.9718156088713
1.262533,0.005,3,572.071,805.839,3226.503,236.439,4405.720,979.569,--undefined--,--undefined--,160.9718156088713
1.268783,0.0009,3,407.146,329.745,2151.836,1444.138,3163.303,237.611,--undefined--,--undefined--,152.3770896621547
1.275033,0.0004,4,401.998,437.208,1572.120,1624.664,3092.820,290.959,4557.718,1239.037,152.3770896621547
1.281283,0.0004,4,415.884,396.039,1091.718,1352.845,2969.764,542.742,4441.512,897.257,143.92213860925295
1.287533,0.0004,4,415.516,267.108,1578.220,2225.635,2862.634,972.032,4513.349,1070.274,133.7591550184391
1.293783,0.0006,3,389.928,468.297,2114.210,1502.705,3266.195,1081.019,--undefined--,--undefined--,133.7591550184391
1.300033,0.0006,3,349.416,565.774,2051.651,1052.780,3246.716,650.724,--undefined--,--undefined--,135.60922623514622
1.306283,0.001,4,363.848,204.921,2047.801,957.436,3148.337,514.962,4449.692,755.916,135.52783199814968
1.312533,0.001,4,353.904,208.343,2367.049,1076.240,3341.208,1044.095,4413.679,1174.256,135.52783199814968
1.318783,0.002,3,376.339,247.838,2393.948,720.331,3544.342,993.077,--undefined--,--undefined--,136.12307715307247
1.325033,0.002,4,333.101,437.764,2329.303,674.097,3307.759,674.217,4546.459,531.634,136.12307715307247
1.331283,0.004,4,292.156,335.528,2348.177,394.647,3347.406,458.456,4562.017,393.333,135.6238671298863
1.337533,0.004,4,323.440,413.263,2426.469,596.440,3437.477,706.971,4391.649,505.365,131.51604443264006
1.343783,0.004,4,346.901,352.243,2500.837,656.445,3341.192,699.057,4338.765,280.328,131.51604443264006
1.350033,0.004,4,369.431,272.429,2680.764,814.098,3266.260,594.285,4382.146,282.483,129.48970050520086
1.356283,0.004,4,293.266,677.999,2935.078,558.765,3444.227,2079.766,4158.412,522.632,--undefined--
1.362533,0.017,3,1742.792,1819.514,2971.088,621.264,4029.431,624.344,--undefined--,--undefined--,--undefined--
1.368783,0.017,3,1911.211,1547.337,3161.257,474.948,4292.523,462.703,--undefined--,--undefined--,--undefined--
1.375033,0.017,4,497.074,1322.056,2498.291,926.859,3277.163,593.660,4332.262,372.209,--undefined--
1.381283,0.017,4,534.807,949.929,2423.563,742.563,3294.748,489.166,4174.978,167.728,--undefined--
1.387533,0.017,4,311.121,883.243,2514.008,1002.362,3215.644,332.802,4213.706,215.282,147.33054165147732
1.393783,0.017,4,369.158,314.741,2345.636,326.178,3216.953,168.570,4352.842,364.858,147.33054165147732
1.400033,0.017,4,354.379,92.927,2368.884,384.223,3149.383,243.995,4239.679,436.387,151.69579308798964
1.406283,0.017,4,378.383,47.068,2415.410,328.679,3120.041,371.174,4041.618,705.845,157.2239881079739
1.412533,0.013,4,414.135,42.672,2383.734,188.135,2995.105,426.646,3974.747,504.167,157.2239881079739
1.418783,0.013,4,434.966,57.604,2288.225,398.247,2918.602,244.722,4011.840,524.850,158.30476631764097
1.425033,0.013,4,438.585,114.557,2130.232,271.711,2870.036,324.091,3964.036,434.132,158.30476631764097
1.431283,0.013,4,444.366,339.188,2215.397,336.329,2975.954,806.564,3916.597,849.722,154.14259451441475
1.437533,0.013,4,237.553,1535.966,1452.826,3901.268,2578.158,409.936,3637.185,577.284,150.85957629444616
1.443783,0.012,3,1285.029,372.220,2675.326,534.052,3520.916,668.080,--undefined--,--undefined--,150.85957629444616
1.450033,0.012,3,1359.839,131.641,2746.989,851.607,3564.767,420.089,--undefined--,--undefined--,--undefined--
1.456283,0.012,4,1271.095,160.833,2177.073,1367.067,3540.571,223.624,3951.029,2406.919,--undefined--
1.462533,0.012,4,1258.885,206.146,1897.374,1526.915,3555.914,214.395,3860.937,1715.159,--undefined--
1.468783,0.012,4,1277.971,225.392,1523.828,1352.907,3523.612,1110.232,3683.780,304.167,--undefined--
1.475033,0.012,4,1222.444,174.377,1985.759,2098.915,3618.392,368.579,3760.550,2167.707,--undefined--
1.481283,0.012,3,1235.739,107.680,2616.342,1918.786,3694.182,333.894,--undefined--,--undefined--,--undefined--
1.487533,0.009,3,1196.260,186.690,1852.260,3161.227,3739.099,161.410,--undefined--,--undefined--,--undefined--
1.493783,0.003,4,1029.833,143.603,1959.452,2035.805,3735.585,206.290,4314.727,2505.711,--undefined--
1.500033,0.002,3,1075.322,69.247,3061.545,864.976,3853.646,333.921,--undefined--,--undefined--,--undefined--
1.506283,0.002,4,616.000,2246.362,1104.212,83.741,3009.819,488.865,3960.844,291.781,--undefined--
1.512533,0.002,4,874.270,2868.592,1077.252,89.368,2889.942,619.873,4039.015,619.997,--undefined--
1.518783,0.0007,3,1026.720,177.540,2577.031,768.323,3759.841,682.932,--undefined--,--undefined--,--undefined--
1.525033,0.0007,4,875.092,290.272,1360.135,1971.488,2809.039,290.550,3937.691,710.975,--undefined--
1.531283,0.0004,4,754.898,403.163,1594.657,1115.128,2817.937,191.133,4148.886,1008.810,--undefined--
1.537533,0.0003,4,550.141,136.663,1694.158,472.562,2825.789,211.124,4187.178,805.378,--undefined--
1.543783,0.0001,4,533.078,210.134,1774.079,629.368,2893.886,705.543,4604.536,1722.265,--undefined--
1.550033,0.00009,3,605.175,169.023,1923.389,841.960,2837.924,1281.663,--undefined--,--undefined--,--undefined--
1.556283,0.00008,4,586.994,65.677,1794.381,1010.258,2832.151,1436.226,4401.671,1469.307,286.0310048327961
1.562533,0.00008,4,577.327,52.359,1723.471,1157.910,2742.044,846.077,4218.428,1151.578,286.0310048327961
1.568783,0.00008,3,562.089,50.605,1891.776,906.420,3552.923,790.224,--undefined--,--undefined--,284.54695830921105
1.575033,0.00008,3,572.201,72.259,1985.943,614.393,3574.235,441.948,--undefined--,--undefined--,284.54695830921105
1.581283,0.00008,3,593.896,101.162,2073.985,884.182,3723.150,732.307,--undefined--,--undefined--,285.19162648980154
1.587533,0.00008,4,577.160,66.016,1825.075,4105.018,2188.711,959.739,3886.693,604.645,284.50811588111986
